"_v [cm]","Freq [GHz]","_u []","im(NearEX) [V_per_meter]"
-72.75,2.4,-0.5475,1.48435817381574
-72.75,2.4,-0.54,1.62740466167499
-72.75,2.4,-0.5325,1.68909086037389
-72.75,2.4,-0.525,1.66598987994782
-72.75,2.4,-0.5175,1.55902189251464
-72.75,2.4,-0.51,1.37327154409827
-72.75,2.4,-0.5025,1.11759580160579
-72.75,2.4,-0.495,0.80405596517479
-72.75,2.4,-0.4875,0.447214973622575
-72.75,2.4,-0.48,0.0633455435872579
-72.75,2.4,-0.4725,-0.330403882329482
-72.75,2.4,-0.465,-0.716839755689162
-72.75,2.4,-0.4575,-1.0795087843715
-72.75,2.4,-0.45,-1.40340199329476
-72.75,2.4,-0.4425,-1.67554867898848
-72.75,2.4,-0.435,-1.88547958648854
-72.75,2.4,-0.4275,-2.02554711051284
-72.75,2.4,-0.42,-2.09109862349127
-72.75,2.4,-0.4125,-2.08050671534719
-72.75,2.4,-0.405,-1.99506683547921
-72.75,2.4,-0.3975,-1.83877829585739
-72.75,2.4,-0.39,-1.61802866699234
-72.75,2.4,-0.3825,-1.3412042157456
-72.75,2.4,-0.375,-1.01825022507481
-72.75,2.4,-0.3675,-0.660222009242344
-72.75,2.4,-0.36,-0.278749927461046
-72.75,2.4,-0.3525,0.114322390233419
-72.75,2.4,-0.345,0.507416972375801
-72.75,2.4,-0.3375,0.889580290984908
-72.75,2.4,-0.33,1.25079874616671
-72.75,2.4,-0.3225,1.58225016621166
-72.75,2.4,-0.315,1.8764883419126
-72.75,2.4,-0.3075,2.12756081596656
-72.75,2.4,-0.3,2.33106292352176
-72.75,2.4,-0.2925,2.48413335327903
-72.75,2.4,-0.285,2.58539823186778
-72.75,2.4,-0.2775,2.63487192245072
-72.75,2.4,-0.27,2.63382339487851
-72.75,2.4,-0.2625,2.58461721498408
-72.75,2.4,-0.255,2.49053797707175
-72.75,2.4,-0.2475,2.35560643919702
-72.75,2.4,-0.24,2.18439479337399
-72.75,2.4,-0.2325,1.98184749049571
-72.75,2.4,-0.225,1.75311291674984
-72.75,2.4,-0.2175,1.50339005191577
-72.75,2.4,-0.21,1.23779308820507
-72.75,2.4,-0.2025,0.96123589881998
-72.75,2.4,-0.195,0.678337254692353
-72.75,2.4,-0.1875,0.393346821598389
-72.75,2.4,-0.18,0.110150402229974
-72.75,2.4,-0.1725,-0.167974244221457
-72.75,2.4,-0.165,-0.438103673413613
-72.75,2.4,-0.1575,-0.697825489574042
-72.75,2.4,-0.15,-0.945196221285676
-72.75,2.4,-0.1425,-1.17872062525504
-72.75,2.4,-0.135,-1.39732252592351
-72.75,2.4,-0.1275,-1.60030929601274
-72.75,2.4,-0.12,-1.78733192200535
-72.75,2.4,-0.1125,-1.95834239778655
-72.75,2.4,-0.105,-2.11354996448966
-72.75,2.4,-0.0975,-2.2533774783512
-72.75,2.4,-0.09,-2.37841895231785
-72.75,2.4,-0.0825,-2.48939909031137
-72.75,2.4,-0.075,-2.58713542238098
-72.75,2.4,-0.0675,-2.67250345941894
-72.75,2.4,-0.06,-2.74640512087753
-72.75,2.4,-0.0525,-2.8097405496766
-72.75,2.4,-0.045,-2.86338331562951
-72.75,2.4,-0.0375,-2.90815892163077
-72.75,2.4,-0.03,-2.94482646415169
-72.75,2.4,-0.0225,-2.97406325933797
-72.75,2.4,-0.015,-2.99645222587292
-72.75,2.4,-0.0075,-3.01247181322535
-72.75,2.4,0,-3.02248827629653
-72.75,2.4,0.0075,-3.02659735399901
-72.75,2.4,0.015,-3.02523325213442
-72.75,2.4,0.0225,-3.01824898157315
-72.75,2.4,0.03,-3.0055261543928
-72.75,2.4,0.0375,-2.98682596181528
-72.75,2.4,0.045,-2.96179325846554
-72.75,2.4,0.0525,-2.92996265403535
-72.75,2.4,0.06,-2.89076674189813
-72.75,2.4,0.0675,-2.84354662712615
-72.75,2.4,0.075,-2.78756493933275
-72.75,2.4,0.0825,-2.72202152627153
-72.75,2.4,0.09,-2.64607201963393
-72.75,2.4,0.0975,-2.55884944250192
-72.75,2.4,0.105,-2.4594889860659
-72.75,2.4,0.1125,-2.34715601938975
-72.75,2.4,0.12,-2.22107730846713
-72.75,2.4,0.1275,-2.08057530841533
-72.75,2.4,0.135,-1.925105255026
-72.75,2.4,0.1425,-1.75429461968334
-72.75,2.4,0.15,-1.56798430676844
-72.75,2.4,0.1575,-1.36627076849104
-72.75,2.4,0.165,-1.1495479937384
-72.75,2.4,0.1725,-0.918548102020116
-72.75,2.4,0.18,-0.674379049952907
-72.75,2.4,0.1875,-0.418557747067126
-72.75,2.4,0.195,-0.153173483080512
-72.75,2.4,0.2025,0.119660834116513
-72.75,2.4,0.21,0.396925706952068
-72.75,2.4,0.2175,0.675297438536961
-72.75,2.4,0.225,0.951016448199915
-72.75,2.4,0.2325,1.21992399870266
-72.75,2.4,0.24,1.47751715211418
-72.75,2.4,0.2475,1.71902307366926
-72.75,2.4,0.255,1.93949322566304
-72.75,2.4,0.2625,2.1339172781059
-72.75,2.4,0.27,2.29735571713265
-72.75,2.4,0.2775,2.42508917246722
-72.75,2.4,0.285,2.51278143777933
-72.75,2.4,0.2925,2.556652059039
-72.75,2.4,0.3,2.55365326283103
-72.75,2.4,0.3075,2.50164494560603
-72.75,2.4,0.315,2.39956051091075
-72.75,2.4,0.3225,2.24755559574453
-72.75,2.4,0.33,2.04713124329957
-72.75,2.4,0.3375,1.80122293046121
-72.75,2.4,0.345,1.51424711189425
-72.75,2.4,0.3525,1.19209765468398
-72.75,2.4,0.36,0.842085748102938
-72.75,2.4,0.3675,0.472818599682879
-72.75,2.4,0.375,0.0940144614664715
-72.75,2.4,0.3825,-0.283676616415467
-72.75,2.4,0.39,-0.649229354513011
-72.75,2.4,0.3975,-0.99127251514094
-72.75,2.4,0.405,-1.29869171099529
-72.75,2.4,0.4125,-1.56102100242606
-72.75,2.4,0.42,-1.76889068269012
-72.75,2.4,0.4275,-1.91446841196168
-72.75,2.4,0.435,-1.99187223888791
-72.75,2.4,0.4425,-1.99753299201957
-72.75,2.4,0.45,-1.93048358209892
-72.75,2.4,0.4575,-1.79255407765268
-72.75,2.4,0.465,-1.58845408934672
-72.75,2.4,0.4725,-1.32572803805967
-72.75,2.4,0.48,-1.01457421693939
-72.75,2.4,0.4875,-0.667525024931232
-72.75,2.4,0.495,-0.298993089297969
-72.75,2.4,0.5025,0.0753041423264416
-72.75,2.4,0.51,0.439020802581782
-72.75,2.4,0.5175,0.775931897171657
-72.75,2.4,0.525,1.07072074324588
-72.75,2.4,0.5325,1.30976460146615
-72.75,2.4,0.54,1.48187527385887
-72.75,2.4,0.5475,1.57895050764466
-72.75,2.4,0.555,1.59649375962934
-72.75,2.4,0.5625,1.53396439123153
-72.75,2.4,0.57,1.39502276209849
-72.75,2.4,0.5775,1.18705893962255
-72.75,2.4,0.585,0.921517133137422
-72.75,2.4,0.5925,0.612941948632438
-72.75,2.4,0.6,0.278355203769432
-72.75,2.4,0.6075,-0.063648378235907
-72.75,2.4,0.615,-0.393931765911582
-72.75,2.4,0.6225,-0.693915257757396
-72.75,2.4,0.63,-0.946680033021806
-72.75,2.4,0.6375,-1.13800644889599
-72.75,2.4,0.645,-1.25727830115724
-72.75,2.4,0.6525,-1.29818937532929
-72.75,2.4,0.66,-1.25919843559081
-72.75,2.4,0.6675,-1.14369296223479
-72.75,2.4,0.675,-0.959839736646554
-72.75,2.4,0.6825,-0.720120740329244
-72.75,2.4,0.69,-0.440574463981293
-72.75,2.4,0.6975,-0.139784104965574
-72.75,2.4,0.705,0.162326330829887
-72.75,2.4,0.7125,0.445810880830486
-72.75,2.4,0.72,0.692046985614515
-72.75,2.4,0.7275,0.885013559419424
-72.75,2.4,0.735,1.01240931382462
-72.75,2.4,0.7425,1.0665271703568
-72.75,2.4,0.75,1.04481557513726
-72,2.4,-0.75,0.834033687019442
-72,2.4,-0.7425,1.00353479859402
-72,2.4,-0.735,1.10280142681973
-72,2.4,-0.7275,1.12334227709415
-72,2.4,-0.72,1.06235480329046
-72,2.4,-0.7125,0.922912170508243
-72,2.4,-0.705,0.713720599304989
-72,2.4,-0.6975,0.448474213634358
-72,2.4,-0.69,0.144863291399283
-72,2.4,-0.6825,-0.176684680479023
-72,2.4,-0.675,-0.494435039923644
-72,2.4,-0.6675,-0.786841983506222
-72,2.4,-0.66,-1.03400453829684
-72,2.4,-0.6525,-1.21893887171939
-72,2.4,-0.645,-1.32875129884067
-72,2.4,-0.6375,-1.35546749686241
-72,2.4,-0.63,-1.29637285722959
-72,2.4,-0.6225,-1.15417262495523
-72,2.4,-0.615,-0.936747699996652
-72,2.4,-0.6075,-0.656588301256
-72,2.4,-0.6,-0.329953824338661
-72,2.4,-0.5925,0.0241771919647666
-72,2.4,-0.585,0.385292635976565
-72,2.4,-0.5775,0.732588655171297
-72,2.4,-0.57,1.0461890361359
-72,2.4,-0.5625,1.30826904796511
-72,2.4,-0.555,1.50399098792694
-72,2.4,-0.5475,1.62234891621013
-72,2.4,-0.54,1.65658551841522
-72,2.4,-0.5325,1.60449876313323
-72,2.4,-0.525,1.46842206844322
-72,2.4,-0.5175,1.25497008348919
-72,2.4,-0.51,0.974565667422321
-72,2.4,-0.5025,0.640786741966642
-72,2.4,-0.495,0.269579297562115
-72,2.4,-0.4875,-0.121612894942322
-72,2.4,-0.48,-0.514750342158955
-72,2.4,-0.4725,-0.892082219078287
-72,2.4,-0.465,-1.23696839975765
-72,2.4,-0.4575,-1.53460130163969
-72,2.4,-0.45,-1.77259810032646
-72,2.4,-0.4425,-1.94144313255818
-72,2.4,-0.435,-2.03476982012731
-72,2.4,-0.4275,-2.04948064434724
-72,2.4,-0.42,-1.98571208898583
-72,2.4,-0.4125,-1.84665866138975
-72,2.4,-0.405,-1.63827582341077
-72,2.4,-0.3975,-1.36888575964181
-72,2.4,-0.39,-1.04871233684659
-72,2.4,-0.3825,-0.689372422939317
-72,2.4,-0.375,-0.303350078963361
-72,2.4,-0.3675,0.0964909040782889
-72,2.4,-0.36,0.497517815107845
-72,2.4,-0.3525,0.887591442527703
-72,2.4,-0.345,1.25556569171593
-72,2.4,-0.3375,1.59156804693398
-72,2.4,-0.33,1.88723370514583
-72,2.4,-0.3225,2.13586223565178
-72,2.4,-0.315,2.33249887711249
-72,2.4,-0.3075,2.47394556505042
-72,2.4,-0.3,2.55870914375053
-72,2.4,-0.2925,2.58689592729454
-72,2.4,-0.285,2.56006284384841
-72,2.4,-0.2775,2.48103586552681
-72,2.4,-0.27,2.35370635798938
-72,2.4,-0.2625,2.18281546138901
-72,2.4,-0.255,1.97373572948724
-72,2.4,-0.2475,1.73225810234155
-72,2.4,-0.24,1.46439096357338
-72,2.4,-0.2325,1.17617662287084
-72,2.4,-0.225,0.873529145090834
-72,2.4,-0.2175,0.56209608386359
-72,2.4,-0.21,0.247145421262806
-72,2.4,-0.2025,-0.0665220965380637
-72,2.4,-0.195,-0.374635980278357
-72,2.4,-0.1875,-0.673495889149364
-72,2.4,-0.18,-0.959917451065559
-72,2.4,-0.1725,-1.23150062482091
-72,2.4,-0.165,-1.48625106780508
-72,2.4,-0.1575,-1.72276678478314
-72,2.4,-0.15,-1.94015232248182
-72,2.4,-0.1425,-2.13797259584503
-72,2.4,-0.135,-2.31620167544057
-72,2.4,-0.1275,-2.47516874601979
-72,2.4,-0.12,-2.61550315376534
-72,2.4,-0.1125,-2.73808015084927
-72,2.4,-0.105,-2.84396863566542
-72,2.4,-0.0975,-2.93438188773905
-72,2.4,-0.09,-3.0106320172808
-72,2.4,-0.0825,-3.07408859741673
-72,2.4,-0.075,-3.12614172667377
-72,2.4,-0.0675,-3.1681695826385
-72,2.4,-0.06,-3.20151037541586
-72,2.4,-0.0525,-3.22743849079782
-72,2.4,-0.045,-3.24714452607711
-72,2.4,-0.0375,-3.2617188636476
-72,2.4,-0.03,-3.27213839590517
-72,2.4,-0.0225,-3.2792560062555
-72,2.4,-0.015,-3.28379242195598
-72,2.4,-0.0075,-3.28633008186183
-72,2.4,0,-3.28730870288207
-72,2.4,0.0075,-3.28694865899192
-72,2.4,0.015,-3.2855474559317
-72,2.4,0.0225,-3.28302918105008
-72,2.4,0.03,-3.2792441722058
-72,2.4,0.0375,-3.27389626949823
-72,2.4,0.045,-3.26654523729962
-72,2.4,0.0525,-3.25661040367729
-72,2.4,0.06,-3.24337571725847
-72,2.4,0.0675,-3.22599647895076
-72,2.4,0.075,-3.20350805478532
-72,2.4,0.0825,-3.17483691402311
-72,2.4,0.09,-3.13881436086137
-72,2.4,0.0975,-3.0941933357034
-72,2.4,0.105,-3.03966864996585
-72,2.4,0.1125,-2.97390098369865
-72,2.4,0.12,-2.89554491486912
-72,2.4,0.1275,-2.80328116026021
-72,2.4,0.135,-2.69585308828529
-72,2.4,0.1425,-2.57210741210908
-72,2.4,0.15,-2.43103878681601
-72,2.4,0.1575,-2.27183781788472
-72,2.4,0.165,-2.09394174251723
-72,2.4,0.1725,-1.89708677507101
-72,2.4,0.18,-1.68136081990665
-72,2.4,0.1875,-1.44725495889751
-72,2.4,0.195,-1.19585436865661
-72,2.4,0.2025,-0.92830399285742
-72,2.4,0.21,-0.646715666556535
-72,2.4,0.2175,-0.35361225116623
-72,2.4,0.225,-0.0520841880596039
-72,2.4,0.2325,0.254213794022731
-72,2.4,0.24,0.561084132817077
-72,2.4,0.2475,0.863828359825697
-72,2.4,0.255,1.15731140090125
-72,2.4,0.2625,1.4360495689751
-72,2.4,0.27,1.69432281308402
-72,2.4,0.2775,1.92631086296899
-72,2.4,0.285,2.12625182716811
-72,2.4,0.2925,2.28862059002943
-72,2.4,0.3,2.40832304732784
-72,2.4,0.3075,2.48090087201575
-72,2.4,0.315,2.50274017442826
-72,2.4,0.3225,2.47127618957656
-72,2.4,0.33,2.38518507145627
-72,2.4,0.3375,2.24455308951488
-72,2.4,0.345,2.05101309551839
-72,2.4,0.3525,1.80783814555619
-72,2.4,0.36,1.51998269667779
-72,2.4,0.3675,1.19406290809708
-72,2.4,0.375,0.838269296150927
-72,2.4,0.3825,0.462216618985641
-72,2.4,0.39,0.0766983318273739
-72,2.4,0.3975,-0.306631128485338
-72,2.4,0.405,-0.675599714214336
-72,2.4,0.4125,-1.01795637264382
-72,2.4,0.42,-1.32184072690865
-72,2.4,0.4275,-1.57627769209424
-72,2.4,0.435,-1.77167607940635
-72,2.4,0.4425,-1.90030761228062
-72,2.4,0.45,-1.95674113826871
-72,2.4,0.4575,-1.93820640109084
-72,2.4,0.465,-1.84486272492235
-72,2.4,0.4725,-1.67995047980449
-72,2.4,0.48,-1.44980728279156
-72,2.4,0.4875,-1.1637364870457
-72,2.4,0.495,-0.83372245706435
-72,2.4,0.5025,-0.473995149192857
-72,2.4,0.51,-0.100455233385308
-72,2.4,0.5175,0.27002006768355
-72,2.4,0.525,0.620361627471156
-72,2.4,0.5325,0.934147048781299
-72,2.4,0.54,1.19645057353907
-72,2.4,0.5475,1.39465742235579
-72,2.4,0.555,1.51919412504575
-72,2.4,0.5625,1.56412771699451
-72,2.4,0.57,1.5276931344132
-72,2.4,0.5775,1.41208881462581
-72,2.4,0.585,1.22410311370488
-72,2.4,0.5925,0.974418478930233
-72,2.4,0.6,0.677212761917251
-72,2.4,0.6075,0.349427899678558
-72,2.4,0.615,0.00984751534734942
-72,2.4,0.6225,-0.321968423016231
-72,2.4,0.63,-0.626831619935226
-72,2.4,0.6375,-0.88708702079908
-72,2.4,0.645,-1.08771408909162
-72,2.4,0.6525,-1.21729402183141
-72,2.4,0.66,-1.26877433188951
-72,2.4,0.6675,-1.2399725389913
-72,2.4,0.675,-1.13377573886163
-72,2.4,0.6825,-0.958011777204267
-72,2.4,0.69,-0.724989501304721
-72,2.4,0.6975,-0.450728661775405
-72,2.4,0.705,-0.153922850916623
-72,2.4,0.7125,0.145300336751744
-72,2.4,0.72,0.426740639714304
-72,2.4,0.7275,0.671514792603941
-72,2.4,0.735,0.863375869147559
-72,2.4,0.7425,0.98986534511769
-72,2.4,0.75,1.04321001898293
-71.25,2.4,-0.75,0.97693453624738
-71.25,2.4,-0.7425,1.07823256657105
-71.25,2.4,-0.735,1.10114272856924
-71.25,2.4,-0.7275,1.04260365274077
-71.25,2.4,-0.72,0.905537308486728
-71.25,2.4,-0.7125,0.698620673364034
-71.25,2.4,-0.705,0.435637540334025
-71.25,2.4,-0.6975,0.134467087289449
-71.25,2.4,-0.69,-0.18420888635261
-71.25,2.4,-0.6825,-0.498379972408112
-71.25,2.4,-0.675,-0.786252312953501
-71.25,2.4,-0.6675,-1.0277533160369
-71.25,2.4,-0.66,-1.20589108570926
-71.25,2.4,-0.6525,-1.30773992390515
-71.25,2.4,-0.645,-1.32572153291084
-71.25,2.4,-0.6375,-1.25751807454967
-71.25,2.4,-0.63,-1.10642400495462
-71.25,2.4,-0.6225,-0.881026434774325
-71.25,2.4,-0.615,-0.594589489611754
-71.25,2.4,-0.6075,-0.264154021571218
-71.25,2.4,-0.6,0.0905785901865637
-71.25,2.4,-0.5925,0.448498773885266
-71.25,2.4,-0.585,0.788392402697811
-71.25,2.4,-0.5775,1.09021179234635
-71.25,2.4,-0.57,1.33623649634362
-71.25,2.4,-0.5625,1.51205740641298
-71.25,2.4,-0.555,1.6072831910567
-71.25,2.4,-0.5475,1.61619449205356
-71.25,2.4,-0.54,1.5377578176878
-71.25,2.4,-0.5325,1.37567312684145
-71.25,2.4,-0.525,1.13802143929833
-71.25,2.4,-0.5175,0.836710607214419
-71.25,2.4,-0.51,0.486737029862909
-71.25,2.4,-0.5025,0.105314933476021
-71.25,2.4,-0.495,-0.289071045859073
-71.25,2.4,-0.4875,-0.677633764683363
-71.25,2.4,-0.48,-1.04221862918048
-71.25,2.4,-0.4725,-1.36615823630984
-71.25,2.4,-0.465,-1.63500705804186
-71.25,2.4,-0.4575,-1.83712623323968
-71.25,2.4,-0.45,-1.96409899230791
-71.25,2.4,-0.4425,-2.01096785539706
-71.25,2.4,-0.435,-1.97629487952862
-71.25,2.4,-0.4275,-1.86205534439877
-71.25,2.4,-0.42,-1.67338294185665
-71.25,2.4,-0.4125,-1.41819048367655
-71.25,2.4,-0.405,-1.10669421456446
-71.25,2.4,-0.3975,-0.750871988707663
-71.25,2.4,-0.39,-0.363885928852513
-71.25,2.4,-0.3825,0.0405010785275125
-71.25,2.4,-0.375,0.448488334050896
-71.25,2.4,-0.3675,0.846717919760407
-71.25,2.4,-0.36,1.22288603993322
-71.25,2.4,-0.3525,1.56589465307213
-71.25,2.4,-0.345,1.86630143613549
-71.25,2.4,-0.3375,2.11648926013087
-71.25,2.4,-0.33,2.31078639318558
-71.25,2.4,-0.3225,2.44550304678167
-71.25,2.4,-0.315,2.51889177114263
-71.25,2.4,-0.3075,2.5310416138426
-71.25,2.4,-0.3,2.48371759261287
-71.25,2.4,-0.2925,2.38015792475661
-71.25,2.4,-0.285,2.22484166246929
-71.25,2.4,-0.2775,2.02323899308749
-71.25,2.4,-0.27,1.78155558083515
-71.25,2.4,-0.2625,1.50648106611447
-71.25,2.4,-0.255,1.20495031543637
-71.25,2.4,-0.2475,0.883924340434171
-71.25,2.4,-0.24,0.550196078797781
-71.25,2.4,-0.2325,0.21022454050031
-71.25,2.4,-0.225,-0.13000075945831
-71.25,2.4,-0.2175,-0.465064581139546
-71.25,2.4,-0.21,-0.790200673490492
-71.25,2.4,-0.2025,-1.10133814371289
-71.25,2.4,-0.195,-1.39512197673886
-71.25,2.4,-0.1875,-1.66891074847385
-71.25,2.4,-0.18,-1.92067984137058
-71.25,2.4,-0.1725,-2.14926567323395
-71.25,2.4,-0.165,-2.35392547562381
-71.25,2.4,-0.1575,-2.53451439124575
-71.25,2.4,-0.15,-2.6913680032684
-71.25,2.4,-0.1425,-2.82523449885001
-71.25,2.4,-0.135,-2.937206222444
-71.25,2.4,-0.1275,-3.02865265635433
-71.25,2.4,-0.12,-3.10115646451253
-71.25,2.4,-0.1125,-3.15645384601398
-71.25,2.4,-0.105,-3.1963800804904
-71.25,2.4,-0.0975,-3.22282081726297
-71.25,2.4,-0.09,-3.23766937052225
-71.25,2.4,-0.0825,-3.24279003677837
-71.25,2.4,-0.075,-3.2399872493873
-71.25,2.4,-0.0675,-3.2309802270425
-71.25,2.4,-0.06,-3.21738265623181
-71.25,2.4,-0.0525,-3.20068686828723
-71.25,2.4,-0.045,-3.18225192566397
-71.25,2.4,-0.0375,-3.16329501503987
-71.25,2.4,-0.03,-3.14488555226828
-71.25,2.4,-0.0225,-3.12794143186957
-71.25,2.4,-0.015,-3.11322689766402
-71.25,2.4,-0.0075,-3.10135156781859
-71.25,2.4,0,-3.09277021395865
-71.25,2.4,0.0075,-3.08778516006473
-71.25,2.4,0.015,-3.08654354530064
-71.25,2.4,0.0225,-3.08903697861066
-71.25,2.4,0.03,-3.09510389632157
-71.25,2.4,0.0375,-3.10442949356119
-71.25,2.4,0.045,-3.11654599238686
-71.25,2.4,0.0525,-3.13083309503829
-71.25,2.4,0.06,-3.1465188715201
-71.25,2.4,0.0675,-3.16268140690562
-71.25,2.4,0.075,-3.17825160428439
-71.25,2.4,0.0825,-3.19201760208754
-71.25,2.4,0.09,-3.20263131712708
-71.25,2.4,0.0975,-3.20861766413161
-71.25,2.4,0.105,-3.20838702546442
-71.25,2.4,0.1125,-3.20025154729479
-71.25,2.4,0.12,-3.18244581669262
-71.25,2.4,0.1275,-3.15315242372895
-71.25,2.4,0.135,-3.11053282956274
-71.25,2.4,0.1425,-3.05276384189141
-71.25,2.4,0.15,-2.9780798399212
-71.25,2.4,0.1575,-2.88482069010009
-71.25,2.4,0.165,-2.77148505063797
-71.25,2.4,0.1725,-2.63678847861088
-71.25,2.4,0.18,-2.47972543185483
-71.25,2.4,0.1875,-2.29963390532156
-71.25,2.4,0.195,-2.09639029643712
-71.25,2.4,0.2025,-1.86996211854332
-71.25,2.4,0.21,-1.62122410991316
-71.25,2.4,0.2175,-1.35152226025136
-71.25,2.4,0.225,-1.06283846163329
-71.25,2.4,0.2325,-0.757823983544888
-71.25,2.4,0.24,-0.439817166283534
-71.25,2.4,0.2475,-0.112841987262212
-71.25,2.4,0.255,0.218415669354886
-71.25,2.4,0.2625,0.548656850978727
-71.25,2.4,0.27,0.872045734586604
-71.25,2.4,0.2775,1.18231466346643
-71.25,2.4,0.285,1.47289851395473
-71.25,2.4,0.2925,1.73709768982792
-71.25,2.4,0.3,1.9682676658325
-71.25,2.4,0.3075,2.16003148132166
-71.25,2.4,0.315,2.30650997425379
-71.25,2.4,0.3225,2.40256291486348
-71.25,2.4,0.33,2.44403263175642
-71.25,2.4,0.3375,2.42798031790201
-71.25,2.4,0.345,2.35290406549353
-71.25,2.4,0.3525,2.21892691598768
-71.25,2.4,0.36,2.02794293122617
-71.25,2.4,0.3675,1.78370958981149
-71.25,2.4,0.375,1.49187576827791
-71.25,2.4,0.3825,1.15989621765837
-71.25,2.4,0.39,0.797082231617276
-71.25,2.4,0.3975,0.414109226404292
-71.25,2.4,0.405,0.0229220588770625
-71.25,2.4,0.4125,-0.363689611105721
-71.25,2.4,0.42,-0.732534203045209
-71.25,2.4,0.4275,-1.0705177496687
-71.25,2.4,0.435,-1.36518188926314
-71.25,2.4,0.4425,-1.60525802227814
-71.25,2.4,0.45,-1.78121198382045
-71.25,2.4,0.4575,-1.88575127961707
-71.25,2.4,0.465,-1.9142659573281
-71.25,2.4,0.4725,-1.86517476829982
-71.25,2.4,0.48,-1.74015057710655
-71.25,2.4,0.4875,-1.54420306618561
-71.25,2.4,0.495,-1.28560262013226
-71.25,2.4,0.5025,-0.975636697232395
-71.25,2.4,0.51,-0.628198716869519
-71.25,2.4,0.5175,-0.259219100325803
-71.25,2.4,0.525,0.114041920368709
-71.25,2.4,0.5325,0.473810371360374
-71.25,2.4,0.54,0.802685287175069
-71.25,2.4,0.5475,1.08455067314655
-71.25,2.4,0.555,1.30546214675961
-71.25,2.4,0.5625,1.4544554229362
-71.25,2.4,0.57,1.52432265369085
-71.25,2.4,0.5775,1.51171577241507
-71.25,2.4,0.585,1.41802727114609
-71.25,2.4,0.5925,1.24903171473353
-71.25,2.4,0.6,1.01475706669196
-71.25,2.4,0.6075,0.728997924548922
-71.25,2.4,0.615,0.408584951197707
-71.25,2.4,0.6225,0.0724448555001564
-71.25,2.4,0.63,-0.25949899636329
-71.25,2.4,0.6375,-0.5675219063309
-71.25,2.4,0.645,-0.833315832287964
-71.25,2.4,0.6525,-1.04115139472801
-71.25,2.4,0.66,-1.17890506882677
-71.25,2.4,0.6675,-1.23887809035529
-71.25,2.4,0.675,-1.21834449858753
-71.25,2.4,0.6825,-1.11978172626386
-71.25,2.4,0.69,-0.950757364014838
-71.25,2.4,0.6975,-0.723468926831562
-71.25,2.4,0.705,-0.453958069364014
-71.25,2.4,0.7125,-0.161044956243053
-71.25,2.4,0.72,0.134949473456822
-71.25,2.4,0.7275,0.413607612471387
-71.25,2.4,0.735,0.655847571597689
-71.25,2.4,0.7425,0.845280292309296
-71.25,2.4,0.75,0.969390037168162
-70.5,2.4,-0.75,1.05262341308457
-70.5,2.4,-0.7425,1.07941347512593
-70.5,2.4,-0.735,1.02490863404689
-70.5,2.4,-0.7275,0.891756158495386
-70.5,2.4,-0.72,0.688482663233174
-70.5,2.4,-0.7125,0.42885210106063
-70.5,2.4,-0.705,0.130842573863762
-70.5,2.4,-0.6975,-0.184674185323838
-70.5,2.4,-0.69,-0.495446952332389
-70.5,2.4,-0.6825,-0.779437793769718
-70.5,2.4,-0.675,-1.01637630092257
-70.5,2.4,-0.6675,-1.1891646925791
-70.5,2.4,-0.66,-1.28503771305642
-70.5,2.4,-0.6525,-1.29617888462129
-70.5,2.4,-0.645,-1.22101185723312
-70.5,2.4,-0.6375,-1.06317551911227
-70.5,2.4,-0.63,-0.831853886306979
-70.5,2.4,-0.6225,-0.540981760017403
-70.5,2.4,-0.615,-0.208288527021297
-70.5,2.4,-0.6075,0.145881031376342
-70.5,2.4,-0.6,0.499883720529713
-70.5,2.4,-0.5925,0.832142212113376
-70.5,2.4,-0.585,1.1224672746113
-70.5,2.4,-0.5775,1.35325569844913
-70.5,2.4,-0.57,1.51049382435874
-70.5,2.4,-0.5625,1.58451265376599
-70.5,2.4,-0.555,1.57039679419785
-70.5,2.4,-0.5475,1.46836858958731
-70.5,2.4,-0.54,1.28339671659359
-70.5,2.4,-0.5325,1.02495140271248
-70.5,2.4,-0.525,0.706334870219056
-70.5,2.4,-0.5175,0.343858496535476
-70.5,2.4,-0.51,-0.0441106761611261
-70.5,2.4,-0.5025,-0.438172986743425
-70.5,2.4,-0.495,-0.818927715068237
-70.5,2.4,-0.4875,-1.16795583742015
-70.5,2.4,-0.48,-1.46870350229984
-70.5,2.4,-0.4725,-1.70722501861875
-70.5,2.4,-0.465,-1.87275505451383
-70.5,2.4,-0.4575,-1.95809147824815
-70.5,2.4,-0.45,-1.95978205024576
-70.5,2.4,-0.4425,-1.87811929136067
-70.5,2.4,-0.435,-1.716957715302
-70.5,2.4,-0.4275,-1.48337577053804
-70.5,2.4,-0.42,-1.18721098938849
-70.5,2.4,-0.4125,-0.840500843854162
-70.5,2.4,-0.405,-0.456863658712549
-70.5,2.4,-0.3975,-0.0508537602119746
-70.5,2.4,-0.39,0.36267692436738
-70.5,2.4,-0.3825,0.769182045162681
-70.5,2.4,-0.375,1.15496458162878
-70.5,2.4,-0.3675,1.50760171004892
-70.5,2.4,-0.36,1.81647966469742
-70.5,2.4,-0.3525,2.0728286755173
-70.5,2.4,-0.345,2.27005651278162
-70.5,2.4,-0.3375,2.40378313275823
-70.5,2.4,-0.33,2.47182439063597
-70.5,2.4,-0.3225,2.47409453995126
-70.5,2.4,-0.315,2.41244016500128
