"_v [cm]","Freq [GHz]","_u []","re(NearEX) [V_per_meter]"
-12.75,2.4,0.285,0.391470085579097
-12.75,2.4,0.2925,0.795574948537387
-12.75,2.4,0.3,1.08310928411099
-12.75,2.4,0.3075,1.23623593162788
-12.75,2.4,0.315,1.25127214478576
-12.75,2.4,0.3225,1.13803252877776
-12.75,2.4,0.33,0.918124295400131
-12.75,2.4,0.3375,0.622183357542997
-12.75,2.4,0.345,0.286352875220332
-12.75,2.4,0.3525,-0.0516246000312531
-12.75,2.4,0.36,-0.356299074586917
-12.75,2.4,0.3675,-0.597997306061447
-12.75,2.4,0.375,-0.755558273878389
-12.75,2.4,0.3825,-0.818924386529093
-12.75,2.4,0.39,-0.786234884289954
-12.75,2.4,0.3975,-0.668437176282837
-12.75,2.4,0.405,-0.484310363917461
-12.75,2.4,0.4125,-0.258750809439707
-12.75,2.4,0.42,-0.0197287052499946
-12.75,2.4,0.4275,0.204950976624889
-12.75,2.4,0.435,0.390720921075004
-12.75,2.4,0.4425,0.518824763776475
-12.75,2.4,0.45,0.578124712049824
-12.75,2.4,0.4575,0.565971140399283
-12.75,2.4,0.465,0.488072945615077
-12.75,2.4,0.4725,0.357422541861991
-12.75,2.4,0.48,0.192086969235346
-12.75,2.4,0.4875,0.0141835018757989
-12.75,2.4,0.495,-0.154769766125679
-12.75,2.4,0.5025,-0.295163972467497
-12.75,2.4,0.51,-0.391792850681913
-12.75,2.4,0.5175,-0.435440885880886
-12.75,2.4,0.525,-0.423695100760255
-12.75,2.4,0.5325,-0.36091481411625
-12.75,2.4,0.54,-0.257395716540824
-12.75,2.4,0.5475,-0.127859153819268
-12.75,2.4,0.555,0.0105264877059255
-12.75,2.4,0.5625,0.140336537205992
-12.75,2.4,0.57,0.246043159369582
-12.75,2.4,0.5775,0.315761502423775
-12.75,2.4,0.585,0.342599275649297
-12.75,2.4,0.5925,0.325278967661255
-12.75,2.4,0.6,0.268050443201426
-12.75,2.4,0.6075,0.179930121085295
-12.75,2.4,0.615,0.0733819474518706
-12.75,2.4,0.6225,-0.0373763296327383
-12.75,2.4,0.63,-0.138218116540425
-12.75,2.4,0.6375,-0.216869626136533
-12.75,2.4,0.645,-0.264372044663201
-12.75,2.4,0.6525,-0.276072669935955
-12.75,2.4,0.66,-0.252038072179066
-12.75,2.4,0.6675,-0.196858237373983
-12.75,2.4,0.675,-0.118888051648978
-12.75,2.4,0.6825,-0.0290416309928304
-12.75,2.4,0.69,0.060692547796237
-12.75,2.4,0.6975,0.13881811209159
-12.75,2.4,0.705,0.195777478380793
-12.75,2.4,0.7125,0.225099199594993
-12.75,2.4,0.72,0.224110315121177
-12.75,2.4,0.7275,0.194137807315594
-12.75,2.4,0.735,0.140190840225712
-12.75,2.4,0.7425,0.0701820077460354
-12.75,2.4,0.75,-0.00619710632674411
-12,2.4,-0.75,-0.246471444741281
-12,2.4,-0.7425,-0.246640725130962
-12,2.4,-0.735,-0.212765512917244
-12,2.4,-0.7275,-0.14805941765046
-12,2.4,-0.72,-0.060093196096012
-12,2.4,-0.7125,0.0400597933273329
-12,2.4,-0.705,0.139188417321131
-12,2.4,-0.6975,0.223654013995773
-12,2.4,-0.69,0.281228326327697
-12,2.4,-0.6825,0.302815842932225
-12,2.4,-0.675,0.283823440722967
-12,2.4,-0.6675,0.224978432696405
-12,2.4,-0.66,0.132462415795281
-12,2.4,-0.6525,0.0173919605593544
-12,2.4,-0.645,-0.105713317327344
-12,2.4,-0.6375,-0.220449554506118
-12,2.4,-0.63,-0.310802304448075
-12,2.4,-0.6225,-0.363296211264277
-12,2.4,-0.615,-0.368925822829954
-12,2.4,-0.6075,-0.324574553236166
-12,2.4,-0.6,-0.233710603922862
-12,2.4,-0.5925,-0.10623570969513
-12,2.4,-0.585,0.0425305054929924
-12,2.4,-0.5775,0.193634295987928
-12,2.4,-0.57,0.326838012454924
-12,2.4,-0.5625,0.423251884513875
-12,2.4,-0.555,0.467529350104592
-12,2.4,-0.5475,0.4515246394246
-12,2.4,-0.54,0.373724096822628
-12,2.4,-0.5325,0.241025921388376
-12,2.4,-0.525,0.0679915056883672
-12,2.4,-0.5175,-0.124666458260749
-12,2.4,-0.51,-0.312476492014714
-12,2.4,-0.5025,-0.470213256856304
-12,2.4,-0.495,-0.575155481620674
-12,2.4,-0.4875,-0.610188493536488
-12,2.4,-0.48,-0.566344120093691
-12,2.4,-0.4725,-0.444423899836099
-12,2.4,-0.465,-0.255452034798054
-12,2.4,-0.4575,-0.0189529852901865
-12,2.4,-0.45,0.235602154404807
-12,2.4,-0.4425,0.477022849643561
-12,2.4,-0.435,0.673069162466281
-12,2.4,-0.4275,0.795253708035381
-12,2.4,-0.42,0.822681945073414
-12,2.4,-0.4125,0.745156308603558
-12,2.4,-0.405,0.565120021607014
-12,2.4,-0.3975,0.29813942921023
-12,2.4,-0.39,-0.0282111304919066
-12,2.4,-0.3825,-0.377009123230962
-12,2.4,-0.375,-0.705945143835468
-12,2.4,-0.3675,-0.974245461253057
-12,2.4,-0.36,-1.13989138399118
-12,2.4,-0.3525,-1.17566475387014
-12,2.4,-0.345,-1.06672809386603
-12,2.4,-0.3375,-0.814712172491217
-12,2.4,-0.33,-0.438624628862504
-12,2.4,-0.3225,0.0262290641272986
-12,2.4,-0.315,0.531288930122852
-12,2.4,-0.3075,1.01949716852919
-12,2.4,-0.3,1.43131032871854
-12,2.4,-0.2925,1.71134728538622
-12,2.4,-0.285,1.8149563251895
-12,2.4,-0.2775,1.71396527337385
-12,2.4,-0.27,1.40110523823747
-12,2.4,-0.2625,0.891509611727523
-12,2.4,-0.255,0.223439696646453
-12,2.4,-0.2475,-0.544441404435585
-12,2.4,-0.24,-1.3379440859356
-12,2.4,-0.2325,-2.07405337141731
-12,2.4,-0.225,-2.66887512543033
-12,2.4,-0.2175,-3.04605478648305
-12,2.4,-0.21,-3.1448278064481
-12,2.4,-0.2025,-2.92687997566186
-12,2.4,-0.195,-2.38130081335335
-12,2.4,-0.1875,-1.52709367812848
-12,2.4,-0.18,-0.412447762059009
-12,2.4,-0.1725,0.886426680884095
-12,2.4,-0.165,2.27366058152614
-12,2.4,-0.1575,3.63930958387626
-12,2.4,-0.15,4.86873811236624
-12,2.4,-0.1425,5.85202023678399
-12,2.4,-0.135,6.49298967406561
-12,2.4,-0.1275,6.71710972413143
-12,2.4,-0.12,6.47745302902084
-12,2.4,-0.1125,5.75826774527836
-12,2.4,-0.105,4.57584152609881
-12,2.4,-0.0975,2.976633942231
-12,2.4,-0.09,1.03290635064824
-12,2.4,-0.0825,-1.16346390701683
-12,2.4,-0.075,-3.50932450610735
-12,2.4,-0.0675,-5.89818956355303
-12,2.4,-0.06,-8.22876624106898
-12,2.4,-0.0525,-10.4120552516625
-12,2.4,-0.045,-12.3768501974199
-12,2.4,-0.0375,-14.073020171881
-12,2.4,-0.03,-15.4723065854351
-12,2.4,-0.0225,-16.5666558229782
-12,2.4,-0.015,-17.3644207819434
-12,2.4,-0.0075,-17.8850581163204
-12,2.4,0,-18.1531745959064
-12,2.4,0.0075,-18.1930441744654
-12,2.4,0.015,-18.0232775202692
-12,2.4,0.0225,-17.6559941468181
-12,2.4,0.03,-17.0950743281602
-12,2.4,0.0375,-16.3384335592389
-12,2.4,0.045,-15.3814712320235
-12,2.4,0.0525,-14.2213994936253
-12,2.4,0.06,-12.8616102311786
-12,2.4,0.0675,-11.3153150178645
-12,2.4,0.075,-9.60789235772311
-12,2.4,0.0825,-7.77763416680364
-12,2.4,0.09,-5.87483900407236
-12,2.4,0.0975,-3.95941210891105
-12,2.4,0.105,-2.09644400978437
-12,2.4,0.1125,-0.355368034496777
-12,2.4,0.12,1.20017186184505
-12,2.4,0.1275,2.51327258474147
-12,2.4,0.135,3.53889945553569
-12,2.4,0.1425,4.24723893885495
-12,2.4,0.15,4.62597657661477
-12,2.4,0.1575,4.68132239534854
-12,2.4,0.165,4.43769971872501
-12,2.4,0.1725,3.93611130637492
-12,2.4,0.18,3.23129439637975
-12,2.4,0.1875,2.38786801565508
-12,2.4,0.195,1.4763008367402
-12,2.4,0.2025,0.565842830670448
-12,2.4,0.21,-0.27747468597067
-12,2.4,0.2175,-0.997162857842405
-12,2.4,0.225,-1.54970385707864
-12,2.4,0.2325,-1.9073011822892
-12,2.4,0.24,-2.05934021182122
-12,2.4,0.2475,-2.01243837512089
-12,2.4,0.255,-1.78908498980467
-12,2.4,0.2625,-1.42499505771089
-12,2.4,0.27,-0.965417380081882
-12,2.4,0.2775,-0.460733643459875
-12,2.4,0.285,0.0382485298886965
-12,2.4,0.2925,0.484555912703144
-12,2.4,0.3,0.840249770796603
-12,2.4,0.3075,1.07804870400892
-12,2.4,0.315,1.18408477687484
-12,2.4,0.3225,1.15833303643944
-12,2.4,0.33,1.01384016396497
-12,2.4,0.3375,0.774703835353349
-12,2.4,0.345,0.473041074225036
-12,2.4,0.3525,0.145282288716169
-12,2.4,0.36,-0.171809859806017
-12,2.4,0.3675,-0.444977767118594
-12,2.4,0.375,-0.647768174606083
-12,2.4,0.3825,-0.763810940200599
-12,2.4,0.39,-0.784769892297879
-12,2.4,0.3975,-0.715460090987861
-12,2.4,0.405,-0.569691278098005
-12,2.4,0.4125,-0.368951102830964
-12,2.4,0.42,-0.139614064823525
-12,2.4,0.4275,0.090264050836658
-12,2.4,0.435,0.294193072350909
-12,2.4,0.4425,0.450170788989949
-12,2.4,0.45,0.542963404238383
-12,2.4,0.4575,0.565510144635004
-12,2.4,0.465,0.519325980799306
-12,2.4,0.4725,0.413895813640774
-12,2.4,0.48,0.264823294286642
-12,2.4,0.4875,0.0930059403701476
-12,2.4,0.495,-0.0799387923394809
-12,2.4,0.5025,-0.2331167106141
-12,2.4,0.51,-0.34908122395859
-12,2.4,0.5175,-0.415757740767705
-12,2.4,0.525,-0.427642046668795
-12,2.4,0.5325,-0.386157944684799
-12,2.4,0.54,-0.299164287427125
-12,2.4,0.5475,-0.179704231477866
-12,2.4,0.555,-0.0441777547105465
-12,2.4,0.5625,0.0898180714424589
-12,2.4,0.57,0.205735845442251
-12,2.4,0.5775,0.289975572368543
-12,2.4,0.585,0.333534000934078
-12,2.4,0.5925,0.332887199443793
-12,2.4,0.6,0.290196324329123
-12,2.4,0.6075,0.212795631354589
-12,2.4,0.615,0.112056396031516
-12,2.4,0.6225,0.00179166368977099
-12,2.4,0.63,-0.103581818998493
-12,2.4,0.6375,-0.190885362174894
-12,2.4,0.645,-0.249792507738536
-12,2.4,0.6525,-0.27402092681476
-12,2.4,0.66,-0.261967187716239
-12,2.4,0.6675,-0.216724419311545
-12,2.4,0.675,-0.145502916752879
-12,2.4,0.6825,-0.0585486449692936
-12,2.4,0.69,0.0322849308582691
-12,2.4,0.6975,0.11511744736467
-12,2.4,0.705,0.179567561978083
-12,2.4,0.7125,0.218030989155332
-12,2.4,0.72,0.226555580560156
-12,2.4,0.7275,0.205215117175781
-12,2.4,0.735,0.157951023160904
-12,2.4,0.7425,0.091920579210657
-12,2.4,0.75,0.016452453767882
-11.25,2.4,-0.75,-0.243765899782021
-11.25,2.4,-0.7425,-0.236287919381404
-11.25,2.4,-0.735,-0.195747249881637
-11.25,2.4,-0.7275,-0.126344350567439
-11.25,2.4,-0.72,-0.0364233241775879
-11.25,2.4,-0.7125,0.062501806915088
-11.25,2.4,-0.705,0.157192451987853
-11.25,2.4,-0.6975,0.234424364946861
-11.25,2.4,-0.69,0.282795478213352
-11.25,2.4,-0.6825,0.294360045987913
-11.25,2.4,-0.675,0.2658605678023
-11.25,2.4,-0.6675,0.19937436693144
-11.25,2.4,-0.66,0.102263467689763
-11.25,2.4,-0.6525,-0.01350802714065
-11.25,2.4,-0.645,-0.13308268749443
-11.25,2.4,-0.6375,-0.240243351850427
-11.25,2.4,-0.63,-0.31974180808661
-11.25,2.4,-0.6225,-0.359370000758929
-11.25,2.4,-0.615,-0.351751866130226
-11.25,2.4,-0.6075,-0.295565297030606
-11.25,2.4,-0.6,-0.196005787270245
-11.25,2.4,-0.5925,-0.0643964835496027
-11.25,2.4,-0.585,0.0830410440555148
-11.25,2.4,-0.5775,0.227128865743504
-11.25,2.4,-0.57,0.348161151873375
-11.25,2.4,-0.5625,0.428518391748329
-11.25,2.4,-0.555,0.454736062024518
-11.25,2.4,-0.5475,0.421002424081955
-11.25,2.4,-0.54,0.328219237565097
-11.25,2.4,-0.5325,0.185538670017547
-11.25,2.4,-0.525,0.00927966912459576
-11.25,2.4,-0.5175,-0.178855883057456
-11.25,2.4,-0.51,-0.354366323672702
-11.25,2.4,-0.5025,-0.493033732966804
-11.25,2.4,-0.495,-0.574130109586141
-11.25,2.4,-0.4875,-0.583335084367844
-11.25,2.4,-0.48,-0.514972193985836
-11.25,2.4,-0.4725,-0.373240172421246
-11.25,2.4,-0.465,-0.172229669509865
-11.25,2.4,-0.4575,0.0662585031107219
-11.25,2.4,-0.45,0.311479351225566
-11.25,2.4,-0.4425,0.53248525627514
-11.25,2.4,-0.435,0.698691096291552
-11.25,2.4,-0.4275,0.784642261513239
-11.25,2.4,-0.42,0.773585934557226
-11.25,2.4,-0.4125,0.660143544706067
-11.25,2.4,-0.405,0.451701468240008
-11.25,2.4,-0.3975,0.168278073130182
-11.25,2.4,-0.39,-0.159197638339202
-11.25,2.4,-0.3825,-0.492067637918015
-11.25,2.4,-0.375,-0.788272976815525
-11.25,2.4,-0.3675,-1.00961280801719
-11.25,2.4,-0.36,-1.11805722272999
-11.25,2.4,-0.3525,-1.09277881487862
-11.25,2.4,-0.345,-0.926206059875528
-11.25,2.4,-0.3375,-0.627579095828654
-11.25,2.4,-0.33,-0.222976737618939
-11.25,2.4,-0.3225,0.246659187705261
-11.25,2.4,-0.315,0.729376053537611
-11.25,2.4,-0.3075,1.16758828893546
-11.25,2.4,-0.3,1.50443742729825
-11.25,2.4,-0.2925,1.6904539808728
-11.25,2.4,-0.285,1.68977699506952
-11.25,2.4,-0.2775,1.48520596419967
-11.25,2.4,-0.27,1.08153096807621
-11.25,2.4,-0.2625,0.506111120264039
-11.25,2.4,-0.255,-0.19204004576024
-11.25,2.4,-0.2475,-0.946086934247146
-11.25,2.4,-0.24,-1.67740948054115
-11.25,2.4,-0.2325,-2.30313266926466
-11.25,2.4,-0.225,-2.74450622812421
-11.25,2.4,-0.2175,-2.93529413997388
-11.25,2.4,-0.21,-2.82930906115367
-11.25,2.4,-0.2025,-2.40629355320855
-11.25,2.4,-0.195,-1.67550209454166
-11.25,2.4,-0.1875,-0.676559682995761
-11.25,2.4,-0.18,0.523078831537067
-11.25,2.4,-0.1725,1.8310986292348
-11.25,2.4,-0.165,3.14004194364573
-11.25,2.4,-0.1575,4.33432742550719
-11.25,2.4,-0.15,5.30035693587105
-11.25,2.4,-0.1425,5.93615965457479
-11.25,2.4,-0.135,6.1601177257606
-11.25,2.4,-0.1275,5.91796391308193
-11.25,2.4,-0.12,5.18740958836808
-11.25,2.4,-0.1125,3.97998958478038
-11.25,2.4,-0.105,2.33997546542996
-11.25,2.4,-0.0975,0.340484223931098
-11.25,2.4,-0.09,-1.92283090620115
-11.25,2.4,-0.0825,-4.33976534974889
-11.25,2.4,-0.075,-6.79496424430133
-11.25,2.4,-0.0675,-9.17725041363063
-11.25,2.4,-0.06,-11.3882321744787
-11.25,2.4,-0.0525,-13.3493965036419
-11.25,2.4,-0.045,-15.0069881894921
-11.25,2.4,-0.0375,-16.3341731197179
-11.25,2.4,-0.03,-17.3302575521173
-11.25,2.4,-0.0225,-18.0170515359236
-11.25,2.4,-0.015,-18.4328152445189
-11.25,2.4,-0.0075,-18.6245749596527
-11.25,2.4,0,-18.6398816042727
-11.25,2.4,0.0075,-18.5196173189978
-11.25,2.4,0.015,-18.2905446000961
-11.25,2.4,0.0225,-17.9650675954872
-11.25,2.4,0.03,-17.5391514381923
-11.25,2.4,0.0375,-16.995926279214
-11.25,2.4,0.045,-16.3108479254285
-11.25,2.4,0.0525,-15.4580071390137
-11.25,2.4,0.06,-14.4164656824141
-11.25,2.4,0.0675,-13.1756503457575
-11.25,2.4,0.075,-11.7391370535435
-11.25,2.4,0.0825,-10.1265027597459
-11.25,2.4,0.09,-8.37323036018175
-11.25,2.4,0.0975,-6.52887732555124
-11.25,2.4,0.105,-4.65238594708391
-11.25,2.4,0.1125,-2.81393159354193
-11.25,2.4,0.12,-1.0808766708809
-11.25,2.4,0.1275,0.480754527065106
-11.25,2.4,0.135,1.8126783581688
-11.25,2.4,0.1425,2.86850406341446
-11.25,2.4,0.15,3.61704862536838
-11.25,2.4,0.1575,4.04458550878268
-11.25,2.4,0.165,4.1558653544056
-11.25,2.4,0.1725,3.973824404852
-11.25,2.4,0.18,3.53798373389167
-11.25,2.4,0.1875,2.9016355574726
-11.25,2.4,0.195,2.12857263450674
-11.25,2.4,0.2025,1.28637726027569
-11.25,2.4,0.21,0.444291244936665
-11.25,2.4,0.2175,-0.333396921788346
-11.25,2.4,0.225,-0.991631730174933
-11.25,2.4,0.2325,-1.48843211392018
-11.25,2.4,0.24,-1.7976324658421
-11.25,2.4,0.2475,-1.91028337046282
-11.25,2.4,0.255,-1.834587550947
-11.25,2.4,0.2625,-1.59437803672865
-11.25,2.4,0.27,-1.22628064423981
-11.25,2.4,0.2775,-0.775827801965544
-11.25,2.4,0.285,-0.29289222323678
-11.25,2.4,0.2925,0.172836908763657
-11.25,2.4,0.3,0.577458166874168
-11.25,2.4,0.3075,0.88557119464889
-11.25,2.4,0.315,1.07382241546603
-11.25,2.4,0.3225,1.13243208940694
-11.25,2.4,0.33,1.06541997769856
-11.25,2.4,0.3375,0.889435820285566
-11.25,2.4,0.345,0.631355530118225
-11.25,2.4,0.3525,0.324929612873068
-11.25,2.4,0.36,0.00686401514582221
-11.25,2.4,0.3675,-0.287234802691561
-11.25,2.4,0.375,-0.526614742889429
-11.25,2.4,0.3825,-0.689248735043459
-11.25,2.4,0.39,-0.760697849214042
-11.25,2.4,0.3975,-0.739612592858894
-11.25,2.4,0.405,-0.634512985376724
-11.25,2.4,0.4125,-0.462919207453558
-11.25,2.4,0.42,-0.248897581525685
-11.25,2.4,0.4275,-0.0199806502487817
-11.25,2.4,0.435,0.196164799069938
-11.25,2.4,0.4425,0.374931606558765
-11.25,2.4,0.45,0.497466908130646
-11.25,2.4,0.4575,0.552576513281015
-11.25,2.4,0.465,0.537649727144
-11.25,2.4,0.4725,0.45853625678413
-11.25,2.4,0.48,0.328094215322372
-11.25,2.4,0.4875,0.165582178042371
-11.25,2.4,0.495,-0.00773735934436355
-11.25,2.4,0.5025,-0.170145727464551
-11.25,2.4,0.51,-0.302364406207264
-11.25,2.4,0.5175,-0.389774069881699
-11.25,2.4,0.525,-0.423972345423408
-11.25,2.4,0.5325,-0.403508317916265
-11.25,2.4,0.54,-0.333737560288494
-11.25,2.4,0.5475,-0.225850528880551
-11.25,2.4,0.555,-0.0952261478526092
-11.25,2.4,0.5625,0.0406605033829259
-11.25,2.4,0.57,0.16454225437621
-11.25,2.4,0.5775,0.261366352165026
-11.25,2.4,0.585,0.320226436127009
-11.25,2.4,0.5925,0.335478352097222
-11.25,2.4,0.6,0.307232718606533
-11.25,2.4,0.6075,0.241094500149311
-11.25,2.4,0.615,0.147222477786214
-11.25,2.4,0.6225,0.0388527079283025
-11.25,2.4,0.63,-0.0695077653353713
-11.25,2.4,0.6375,-0.163976521072365
-11.25,2.4,0.645,-0.233037549402748
-11.25,2.4,0.6525,-0.268914138019468
-11.25,2.4,0.66,-0.268412122226728
-11.25,2.4,0.6675,-0.233145675532508
-11.25,2.4,0.675,-0.169139465254651
-11.25,2.4,0.6825,-0.0858807279339939
-11.25,2.4,0.69,0.00503746076463974
-11.25,2.4,0.6975,0.0914930014009491
-11.25,2.4,0.705,0.162421210633583
-11.25,2.4,0.7125,0.20920637239089
-11.25,2.4,0.72,0.226705900127844
-11.25,2.4,0.7275,0.213787769857647
-11.25,2.4,0.735,0.173328699545413
-11.25,2.4,0.7425,0.111691994604117
-11.25,2.4,0.75,0.0377706926298866
-10.5,2.4,-0.75,-0.239788327659222
-10.5,2.4,-0.7425,-0.225321773071815
-10.5,2.4,-0.735,-0.178905943159174
-10.5,2.4,-0.7275,-0.105629443918121
-10.5,2.4,-0.72,-0.0144995981291418
-10.5,2.4,-0.7125,0.0826363932965964
-10.5,2.4,-0.705,0.172602652680068
-10.5,2.4,-0.6975,0.242648831662351
-10.5,2.4,-0.69,0.282217639125016
-10.5,2.4,-0.6825,0.284485320565794
-10.5,2.4,-0.675,0.247456190161746
-10.5,2.4,-0.6675,0.174444224465006
-10.5,2.4,-0.66,0.0738511896015456
-10.5,2.4,-0.6525,-0.0416647032170607
-10.5,2.4,-0.645,-0.1570466717897
-10.5,2.4,-0.6375,-0.256379668036918
-10.5,2.4,-0.63,-0.325249614556698
-10.5,2.4,-0.6225,-0.352725066412065
-10.5,2.4,-0.615,-0.333004139018236
-10.5,2.4,-0.6075,-0.26644157948362
-10.5,2.4,-0.6,-0.159790613593793
-10.5,2.4,-0.5925,-0.0255924426330749
-10.5,2.4,-0.585,0.119242530753378
-10.5,2.4,-0.5775,0.255507772162942
-10.5,2.4,-0.57,0.36418005110977
-10.5,2.4,-0.5625,0.42899237906866
-10.5,2.4,-0.555,0.4383638493548
-10.5,2.4,-0.5475,0.38871127295588
-10.5,2.4,-0.54,0.283172521132003
-10.5,2.4,-0.5325,0.132897508787095
-10.5,2.4,-0.525,-0.0443391381774311
-10.5,2.4,-0.5175,-0.226158937034407
-10.5,2.4,-0.51,-0.388313847715406
-10.5,2.4,-0.5025,-0.507808946916334
-10.5,2.4,-0.495,-0.566022432450044
-10.5,2.4,-0.4875,-0.551413912125214
-10.5,2.4,-0.48,-0.461446227911264
-10.5,2.4,-0.4725,-0.303430410295696
-10.5,2.4,-0.465,-0.0941289740042845
-10.5,2.4,-0.4575,0.142840316715698
-10.5,2.4,-0.45,0.37595539408083
-10.5,2.4,-0.4425,0.574951206977978
-10.5,2.4,-0.435,0.711242093213066
-10.5,2.4,-0.4275,0.762596572377195
-10.5,2.4,-0.42,0.716398885417659
-10.5,2.4,-0.4125,0.571868623166806
-10.5,2.4,-0.405,0.340901250867733
-10.5,2.4,-0.3975,0.0473489604444431
-10.5,2.4,-0.39,-0.275252453150359
-10.5,2.4,-0.3825,-0.587311018378357
-10.5,2.4,-0.375,-0.847782645438035
-10.5,2.4,-0.3675,-1.02164840878223
-10.5,2.4,-0.36,-1.07531245493512
-10.5,2.4,-0.3525,-0.994426147951681
-10.5,2.4,-0.345,-0.778436191809392
-10.5,2.4,-0.3375,-0.443577686399422
-10.5,2.4,-0.33,-0.0220445641890981
-10.5,2.4,-0.3225,0.440816069444798
-10.5,2.4,-0.315,0.89105968603091
-10.5,2.4,-0.3075,1.2720066580337
-10.5,2.4,-0.3,1.5307935275264
-10.5,2.4,-0.2925,1.62488679814325
-10.5,2.4,-0.285,1.52780421275763
-10.5,2.4,-0.2775,1.23334590314718
-10.5,2.4,-0.27,0.757754712406358
-10.5,2.4,-0.2625,0.139346634158026
-10.5,2.4,-0.255,-0.563994913679723
-10.5,2.4,-0.2475,-1.27965700767775
-10.5,2.4,-0.24,-1.9273227671133
-10.5,2.4,-0.2325,-2.42710519890744
-10.5,2.4,-0.225,-2.70810006172366
-10.5,2.4,-0.2175,-2.7164706443148
-10.5,2.4,-0.21,-2.42219955886978
-10.5,2.4,-0.2025,-1.82375826004662
-10.5,2.4,-0.195,-0.950142774326192
-10.5,2.4,-0.1875,0.140016321781656
-10.5,2.4,-0.18,1.36281629196759
-10.5,2.4,-0.1725,2.61374635521264
-10.5,2.4,-0.165,3.77857452227454
-10.5,2.4,-0.1575,4.74153727551802
-10.5,2.4,-0.15,5.39581645463844
-10.5,2.4,-0.1425,5.6530385061826
-10.5,2.4,-0.135,5.45127588610897
-10.5,2.4,-0.1275,4.76079375212043
-10.5,2.4,-0.12,3.58700108509495
-10.5,2.4,-0.1125,1.97033135997639
-10.5,2.4,-0.105,-0.0169336290984251
-10.5,2.4,-0.0975,-2.27660087351634
-10.5,2.4,-0.09,-4.69271869252704
-10.5,2.4,-0.0825,-7.14119490117311
-10.5,2.4,-0.075,-9.49988144168987
-10.5,2.4,-0.0675,-11.6590325791812
-10.5,2.4,-0.06,-13.5296152171618
-10.5,2.4,-0.0525,-15.050080729374
-10.5,2.4,-0.045,-16.1903645161007
-10.5,2.4,-0.0375,-16.9527445224313
-10.5,2.4,-0.03,-17.3693633583235
-10.5,2.4,-0.0225,-17.4965387798746
-10.5,2.4,-0.015,-17.4063658053552
-10.5,2.4,-0.0075,-17.176524757868
-10.5,2.4,0,-16.8795864212986
-10.5,2.4,0.0075,-16.573861246297
-10.5,2.4,0.015,-16.2941018867941
-10.5,2.4,0.0225,-16.0513389980069
-10.5,2.4,0.03,-15.8311089852235
-10.5,2.4,0.0375,-15.5986354603738
-10.5,2.4,0.045,-15.3060833979549
-10.5,2.4,0.0525,-14.9011385119956
-10.5,2.4,0.06,-14.3354322124213
-10.5,2.4,0.0675,-13.5716300429821
-10.5,2.4,0.075,-12.5884678049653
-10.5,2.4,0.0825,-11.3834879418715
-10.5,2.4,0.09,-9.97358725608406
-10.5,2.4,0.0975,-8.39369835037079
-10.5,2.4,0.105,-6.69203358589107
-10.5,2.4,0.1125,-4.93435488693481
-10.5,2.4,0.12,-3.18699779927348
-10.5,2.4,0.1275,-1.5206882097318
-10.5,2.4,0.135,-0.0033036982285956
-10.5,2.4,0.1425,1.30478701383576
-10.5,2.4,0.15,2.35486585787784
-10.5,2.4,0.1575,3.11323041191643
-10.5,2.4,0.165,3.56355152162682
-10.5,2.4,0.1725,3.70803850555056
-10.5,2.4,0.18,3.5672934152077
-10.5,2.4,0.1875,3.17882216633826
-10.5,2.4,0.195,2.59482627782396
-10.5,2.4,0.2025,1.8763322887032
-10.5,2.4,0.21,1.09108048903587
-10.5,2.4,0.2175,0.307039755179166
-10.5,2.4,0.225,-0.412508993768347
-10.5,2.4,0.2325,-1.01374508835675
-10.5,2.4,0.24,-1.45625558882367
-10.5,2.4,0.2475,-1.71579937381051
-10.5,2.4,0.255,-1.78563176577174
-10.5,2.4,0.2625,-1.67626598041374
-10.5,2.4,0.27,-1.41369695548656
-10.5,2.4,0.2775,-1.03626378251798
-10.5,2.4,0.285,-0.590462719828952
-10.5,2.4,0.2925,-0.126378847568387
-10.5,2.4,0.3,0.308121600834801
-10.5,2.4,0.3075,0.67106550077583
-10.5,2.4,0.315,0.930618969851982
-10.5,2.4,0.3225,1.06768390758275
-10.5,2.4,0.33,1.07714812734689
-10.5,2.4,0.3375,0.967641751793781
-10.5,2.4,0.345,0.759871877798256
-10.5,2.4,0.3525,0.48375796167397
-10.5,2.4,0.36,0.174714443333522
-10.5,2.4,0.3675,-0.130488917941465
-10.5,2.4,0.375,-0.397823759061865
-10.5,2.4,0.3825,-0.600364708597423
-10.5,2.4,0.39,-0.718071519953784
-10.5,2.4,0.3975,-0.743581789493941
-10.5,2.4,0.405,-0.679988416131668
-10.5,2.4,0.4125,-0.540457005630518
-10.5,2.4,0.42,-0.346177287549143
-10.5,2.4,0.4275,-0.123489255149185
-10.5,2.4,0.435,0.0994509798817647
-10.5,2.4,0.4425,0.296060126053001
-10.5,2.4,0.45,0.444374058788522
-10.5,2.4,0.4575,0.529408698988989
-10.5,2.4,0.465,0.544585774668701
-10.5,2.4,0.4725,0.492093627649643
-10.5,2.4,0.48,0.381862235176714
-10.5,2.4,0.4875,0.23118433385073
-10.5,2.4,0.495,0.0605799920163668
-10.5,2.4,0.5025,-0.107825735565944
-10.5,2.4,0.51,-0.253316105457992
-10.5,2.4,0.5175,-0.359053606352636
-10.5,2.4,0.525,-0.413965806484672
